RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,4/30/15,7/31/15,10/31/15,1/31/16,4/30/16,7/31/16,10/31/16,1/31/17,4/30/17,7/31/17,10/31/17,1/31/18,4/30/18,7/31/18,10/31/18,1/31/19,4/30/19,7/31/19,10/31/19,1/31/20,4/30/20,7/31/20,10/31/20
395115,85,Springfield,msa,MA,1023.189907,1023.189907,1030.913315,1044.262581,1040.727798,1062.340241,1086.217228,1096.855764,1066.194398,1101.234192,1114.962139,1127.959616,1128.303016,1129.789686,1166.426117,1182.475985,1169.034281,1196.254845,1212.135146,1212.361744,1224.358962,1253.47545,1268.264528,1303.691953
845159,86,Poughkeepsie,msa,NY,1155.065338,1186.06085,1197.106377,1221.825947,1230.490044,1246.444894,1254.194792,1255.771277,1256.298092,1309.973019,1318.186849,1316.095577,1350.851299,1371.009352,1374.159812,1392.2001,1414.575739,1431.936346,1458.573815,1462.202174,1491.713831,1519.815991,1563.992109,1613.177582
394931,87,Ogden,msa,UT,889.5248437,903.595157,921.3693958,923.6166341,920.8680237,946.6011659,986.6008561,984.8977027,996.130404,1022.774582,1043.470811,1042.451718,1053.31701,1096.619115,1113.851432,1121.627798,1130.292444,1160.153662,1190.952989,1192.164412,1201.322008,1222.543104,1253.367488,1270.368771
394816,88,Madison,msa,WI,1145.62392,1170.826342,1175.772585,1178.457782,1197.99515,1206.692024,1198.632022,1198.971507,1221.223228,1237.520809,1250.504049,1251.241957,1251.541328,1269.731943,1280.514634,1278.003083,1302.517139,1308.261171,1320.780341,1325.415137,1350.58566,1357.578755,1356.068479,1357.987731
395235,89,Winston,msa,NC,877.396388,887.234421,899.6707728,904.5887058,897.8357987,914.8844977,930.0440074,924.9480091,930.3505828,951.1997804,967.949831,966.6471151,971.056148,995.5804916,1008.819566,1008.354915,1024.841326,1045.745792,1067.307382,1066.10839,1063.630285,1097.256823,1123.434656,1143.841841
394528,90,Deltona,msa,FL,983.6810495,992.2725331,1021.182692,1042.380612,1043.850856,1062.297618,1084.432179,1095.505214,1111.576473,1115.016091,1157.437496,1165.40041,1178.202691,1202.286506,1224.407689,1241.636918,1253.227805,1280.79674,1290.668884,1301.747847,1310.669416,1328.489984,1347.355618,1379.060245
395143,91,Syracuse,msa,NY,922.6019393,978.7960466,977.2034064,964.2527123,922.6019393,978.7960466,977.2034064,964.2527123,976.9751627,982.3710947,996.1287427,1014.713291,1010.740455,1028.249191,1023.6433,1036.763021,1047.339769,1049.069797,1073.059976,1081.360848,1073.283538,1093.955765,1128.105675,1131.923598
395006,92,Provo,msa,UT,1070.639234,1070.633164,1091.892903,1115.124068,1129.747975,1128.019805,1155.692217,1171.981186,1174.430855,1198.105699,1230.088341,1234.13428,1245.833957,1267.693565,1289.457496,1280.186753,1302.131926,1323.11807,1345.68959,1330.238741,1335.906576,1355.84274,1382.846608,1397.521807
395160,93,Toledo,msa,OH,726.4477685,743.3956804,750.07492,755.3916402,748.8164388,763.2033307,773.0750699,784.2015394,779.1807841,790.694123,798.5681337,794.9369189,802.3480075,814.1218302,821.6621432,824.322805,828.212796,841.7712579,851.426014,850.5658976,857.5894482,871.584232,888.0590962,891.372095
395224,94,Wichita,msa,KS,749.5977576,756.1017032,762.5797827,761.5673474,762.4066393,768.6962151,767.2724392,771.3155915,768.6813364,783.7780305,786.54233,784.7002308,784.2894227,792.0457569,800.7397123,802.8703576,793.230937,811.6639716,823.8537188,827.8757296,828.9915936,836.2316202,860.7342984,866.1914351
394549,95,Durham,msa,NC,1063.029588,1078.491818,1091.698883,1076.386018,1104.981146,1125.970084,1128.670745,1140.450379,1147.128614,1169.015293,1183.359711,1186.820122,1191.854298,1217.864446,1232.177106,1232.072931,1240.098377,1272.031454,1301.421592,1285.287932,1286.671374,1310.887296,1322.469879,1323.126951
394352,96,Augusta,msa,GA,813.3453742,827.7105538,840.3796074,841.0737213,841.522281,852.4442087,865.8847167,866.4825842,862.8292686,879.3970971,888.5868097,892.9189645,902.9320929,911.4041174,927.2674611,925.5646245,930.1976828,954.2803907,965.6245224,971.2505761,980.7409683,997.0588458,1030.064605,1062.161471
394957,97,Palm Bay,msa,FL,992.5872102,1020.623545,1048.840466,1067.03579,1082.092755,1089.431784,1116.170939,1142.175004,1156.828599,1183.231738,1207.238282,1232.098031,1240.87575,1262.65727,1292.226278,1313.14715,1318.271773,1331.380149,1348.262355,1364.658781,1369.600478,1382.879411,1399.629696,1442.124464
394666,99,Harrisburg,msa,PA,848.6042206,868.3612551,860.8161489,867.043067,877.2959323,881.2135705,892.924574,894.753332,894.3822819,909.1207425,917.0754072,915.1665138,925.6828082,935.0810551,951.1667619,958.9669342,972.2448812,977.4770525,996.2793769,999.1480979,999.9916715,1019.097321,1040.96245,1054.307317
395113,100,Spokane,msa,WA,743.8743003,764.5444074,775.2200307,779.7222123,791.0317738,806.6266271,832.7607479,841.2778621,845.076796,872.7345227,903.0033141,908.4306477,900.36829,963.2631804,982.9384558,975.5508645,986.9547176,1012.609333,1050.491767,1045.636695,1040.701955,1078.386086,1106.991516,1136.202153
395075,101,Scranton,msa,PA,743.0900463,738.3301717,742.452905,758.4145129,759.7993394,771.978765,769.9866679,781.896085,768.732698,784.5746812,793.2547985,807.9335025,803.0427565,828.9430871,835.4290754,837.7123591,843.2862614,865.1721196,870.1650613,882.9936899,887.8343824,895.3374021,934.0311995,956.8873797
394460,102,Chattanooga,msa,TN,859.0293124,860.2940982,879.1029684,887.9929685,893.1973237,917.029128,919.4955107,910.497773,910.3225217,939.2742337,955.7837115,952.3065328,969.8545732,990.3485233,1005.220942,1004.08526,1030.597247,1049.759361,1065.217794,1058.881205,1072.327856,1096.434524,1109.332331,1143.215297
394871,103,Modesto,msa,CA,977.281894,978.8938465,1032.224257,1035.336455,1042.837216,1100.844682,1125.701079,1140.827553,1159.577181,1195.002982,1242.072852,1232.493189,1246.533123,1273.63199,1309.927281,1330.416636,1331.625689,1353.421814,1382.817594,1394.029142,1405.045227,1440.36755,1482.181226,1517.677737
394768,104,Lancaster,msa,PA,813.9133296,829.1705292,838.0670087,844.6105828,844.4275576,851.5317773,869.1540716,867.4337704,879.9419125,893.3030203,904.6235151,914.2519147,914.5279259,940.1450881,947.2506686,961.7023798,965.576918,978.9365824,988.2755429,993.9187228,1001.135493,1016.980671,1034.835512,1059.739451
